StockCode,TOTAL_REVENUE,BASKETS,DISTINCT_CUSTOMERS,AVERAGE_PRICE,ITEM_POPULARITY
78124,257.75,18,17,13.565789,1.0588
79337,257.68,13,10,19.821538,1.3000
20997,257.61,34,5,7.576765,6.8000
35915B,257.22,50,15,5.144400,3.3333
21458,256.54,36,19,7.126111,1.8947
84952C,255.00,14,8,17.000000,1.7500
21379,254.33,50,23,4.986863,2.1739
21547,253.53,23,14,10.563750,1.6429
21882,252.47,70,36,3.458493,1.9444
35967,252.33,67,25,3.766119,2.6800
84559b,252.22,77,38,3.233590,2.0263
22052,252.00,30,23,8.129032,1.3043
22164,250.22,16,12,15.638750,1.3333
21427,250.14,42,24,5.685000,1.7500
85071D,249.49,84,59,2.901047,1.4237
85124B,248.76,40,24,6.219000,1.6667
20659,248.09,62,19,3.816769,3.2632
21269,247.99,20,18,12.399500,1.1111
22410,247.42,58,35,4.265862,1.6571
22954,246.38,41,21,5.866190,1.9524
21647,245.70,26,22,7.925806,1.1818
90175A,245.63,25,7,9.825200,3.5714
22391,245.58,29,19,8.468276,1.5263
21676,245.36,61,22,4.022295,2.7727
20819,244.72,27,15,9.063704,1.8000
22869,244.19,45,20,5.426444,2.2500
20616,243.53,71,20,3.430000,3.5500
85095,243.49,48,10,5.072708,4.8000
85230G,243.12,26,20,9.350769,1.3000
85094,242.32,90,30,2.662857,3.0000
22870,242.24,39,15,5.908293,2.6000
23475,242.18,31,26,7.812258,1.1923
84678,241.99,15,12,15.124375,1.2500
84592,241.24,22,16,10.965455,1.3750
23465,240.99,16,16,15.061875,1.0000
22823,239.76,15,14,15.984000,1.0714
21277,239.76,23,20,9.990000,1.1500
21028,239.24,58,16,4.124828,3.6250
72131,238.35,18,14,12.544737,1.2857
22137,237.98,14,10,16.998571,1.4000
21644,237.50,35,31,6.250000,1.1290
90143,237.18,20,8,10.780909,2.5000
23580,236.87,25,21,9.110385,1.1905
20775,235.19,65,20,3.510299,3.2500
16216,234.00,45,39,5.200000,1.1538
23036,233.67,16,15,13.745294,1.0667
21025,233.52,56,15,4.170000,3.7333
90201B,232.25,24,10,9.290000,2.4000
23447,231.90,4,4,57.975000,1.0000
84712B,231.56,20,10,11.578000,2.0000
21161,231.37,46,26,4.721837,1.7692
20696,230.81,30,11,7.693667,2.7273
23446,230.25,3,3,76.750000,1.0000
90206C,229.68,31,7,7.177500,4.4286
72800D,229.22,33,21,6.741765,1.5714
21973,229.10,32,27,7.159375,1.1852
85200,228.75,27,25,8.169643,1.0800
90010E,227.89,16,8,14.243125,2.0000
21157,227.60,34,13,6.502857,2.6154
23003,226.20,54,39,4.112727,1.3846
90201D,225.84,31,10,7.285161,3.1000
47469,225.61,13,11,11.280500,1.1818
84422,225.45,17,9,13.261765,1.8889
90158,224.12,35,7,6.403429,5.0000
23149,224.06,22,19,9.741739,1.1579
84857C,223.39,13,9,17.183846,1.4444
84218,223.11,42,38,5.312143,1.1053
85040B,222.87,37,30,5.571750,1.2333
84876D,221.25,17,13,12.291667,1.3077
21456,220.97,26,18,8.498846,1.4444
22031,220.55,81,29,2.722840,2.7931
22395,220.04,33,16,6.667879,2.0625
85019C,219.72,13,10,16.901538,1.3000
35914,219.66,43,17,4.992273,2.5294
20868,219.35,46,30,4.768478,1.5333
90058B,218.88,16,15,13.680000,1.0667
75178,218.87,13,7,16.836154,1.8571
21378,217.89,34,22,6.408529,1.5455
20847,217.58,18,13,12.087778,1.3846
20769,217.56,34,22,6.398824,1.5455
21132,217.36,22,14,9.880000,1.5714
90160A,216.29,16,11,13.518125,1.4545
84051,216.06,25,25,8.002222,1.0000
21377,215.68,41,19,5.260488,2.1579
22394,215.38,24,18,8.974167,1.3333
90120C,215.20,22,7,9.781818,3.1429
21316,214.73,17,10,11.929444,1.7000
21657,214.58,17,12,12.622353,1.4167
21360,214.13,17,15,12.595882,1.1333
21520,213.35,59,30,3.616102,1.9667
90014A,213.05,22,9,9.684091,2.4444
84711A,211.83,17,8,12.460588,2.1250
22882,211.75,43,14,4.924419,3.0714
20781,211.47,26,20,7.292069,1.3000
90200C,211.43,28,7,7.290690,4.0000
72127,210.61,32,26,6.382121,1.2308
84877B,210.56,22,9,9.570909,2.4444
84926A,210.52,35,25,6.014857,1.4000
90175D,210.04,20,3,10.502000,6.6667
90160B,209.73,12,8,17.477500,1.5000
21750,209.61,24,16,8.384400,1.5000
21651,208.47,13,10,14.890714,1.3000
90119,207.61,36,4,5.611081,9.0000
21364,205.47,25,20,8.218800,1.2500
16048,205.42,67,42,2.977101,1.5952
20763,205.04,27,25,7.594074,1.0800
21726,204.69,42,30,4.873571,1.4000
84875B,203.51,20,15,10.175500,1.3333
85230A,203.28,18,14,11.293333,1.2857
23143,203.06,16,13,12.691250,1.2308
47578A,202.53,45,27,4.133265,1.6667
22541,202.37,35,20,5.621389,1.7500
22878,202.09,34,12,5.943824,2.8333
85179C,201.31,36,8,5.591944,4.5000
22880,200.59,32,9,6.078485,3.5556
84707B,200.58,18,14,11.143333,1.2857
44235,200.46,13,11,12.528750,1.1818
22656,199.80,22,20,7.400000,1.1000
90184C,199.67,18,8,11.092778,2.2500
16156L,199.50,18,17,11.083333,1.0588
22038,199.50,19,19,10.500000,1.0000
21367,199.49,43,30,4.639302,1.4333
90192,199.20,26,6,7.661538,4.3333
22289,198.52,34,20,5.365405,1.7000
22881,197.56,34,10,5.810588,3.4000
90019A,197.09,27,9,7.299630,3.0000
22044,196.44,37,36,5.309189,1.0278
71143,196.36,39,2,5.034872,19.5000
20617,194.94,43,21,4.533488,2.0476
21376,194.61,17,14,10.242632,1.2143
23697,194.58,35,27,5.405000,1.2963
22884,194.05,36,13,5.390278,2.7692
20654,193.59,49,22,3.871800,2.2273
90082A,193.20,18,9,10.733333,2.0000
84910A,192.14,18,7,10.674444,2.5714
47471,191.18,39,20,4.662927,1.9500
90030B,190.73,25,14,7.629200,1.7857
90201A,190.71,29,12,6.576207,2.4167
21027,190.29,45,17,4.048723,2.6471
21418,189.75,25,12,7.298077,2.0833
21196,189.68,13,10,13.548571,1.3000
22883,189.53,33,10,5.743333,3.3000
21807,189.42,32,25,5.119459,1.2800
90018A,189.08,38,9,4.975789,4.2222
85020,188.81,22,12,8.582273,1.8333
84804B,188.37,7,7,26.910000,1.0000
84926F,188.26,29,20,6.491724,1.4500
20694,187.54,17,10,10.418889,1.7000
84711B,186.64,13,8,14.356923,1.6250
84535A,186.56,24,20,7.773333,1.2000
84993A,186.25,74,31,2.516892,2.3871
21306,185.71,45,36,3.951277,1.2500
21402,185.52,93,55,1.994839,1.6909
84429A,185.45,21,14,8.429545,1.5000
23416,184.68,25,19,7.387200,1.3158
90016B,184.66,19,7,9.718947,2.7143
85055,183.71,16,10,11.481875,1.6000
84509E,183.45,23,8,7.976087,2.8750
21911,183.41,33,19,5.557879,1.7368
47594A,182.29,51,29,3.314364,1.7586
22032,181.98,60,29,3.033000,2.0690
21826,181.43,37,17,4.535750,2.1765
21311,181.04,54,41,3.068475,1.3171
84927F,181.00,45,37,3.851064,1.2162
84907,180.93,24,4,7.538750,6.0000
85215,180.71,20,9,9.035500,2.2222
84804A,180.58,9,9,20.064444,1.0000
84859C,180.52,23,18,7.848696,1.2778
22157,180.20,12,12,15.016667,1.0000
21721,179.46,33,20,5.127429,1.6500
40003,179.23,16,11,11.201875,1.4545
21847,178.89,33,6,5.420909,5.5000
85131C,178.85,50,6,3.577000,8.3333
16258A,178.55,60,30,2.975833,2.0000
79190A,178.10,64,25,2.782813,2.5600
22872,177.46,30,14,5.915333,2.1429
90197B,174.73,27,2,6.471481,13.5000
84691,174.50,5,3,34.900000,1.6667
21319,174.13,21,13,8.291905,1.6154
85211,173.58,28,16,5.786000,1.7500
84685,173.58,23,7,7.546957,3.2857
84905,173.48,22,3,7.885455,7.3333
16168M,173.12,42,20,4.121905,2.1000
84661A,172.75,21,11,8.226190,1.9091
21190,172.70,10,7,17.270000,1.4286
47481,172.64,23,16,7.193333,1.4375
21030,172.20,33,20,4.920000,1.6500
82011C,172.05,20,17,8.602500,1.1765
62086A,171.60,14,14,12.257143,1.0000
90082B,171.45,11,9,13.188462,1.2222
85045,171.30,14,11,12.235714,1.2727
22885,170.83,29,11,5.890690,2.6364
84800M,169.24,13,13,13.018462,1.0000
85129B,168.59,31,11,5.438387,2.8182
22042,168.33,41,25,4.007857,1.6400
21333,168.16,16,16,10.510000,1.0000
90145,168.00,18,8,9.333333,2.2500
85146,167.83,10,9,15.257273,1.1111
90201C,167.72,22,13,7.623636,1.6923
78033,167.45,9,7,16.745000,1.2857
90010A,167.30,16,6,10.456250,2.6667
21457,165.89,25,16,6.635600,1.5625
21280,165.75,12,12,13.812500,1.0000
21332,165.65,14,9,11.832143,1.5556
72225C,165.60,19,13,8.715789,1.4615
90013A,165.32,33,4,5.009697,8.2500
23694,165.08,41,24,4.026341,1.7083
22538,164.84,40,26,4.020488,1.5385
22263,164.48,52,15,2.990545,3.4667
21698,164.17,45,23,3.648222,1.9565
90120B,164.12,15,6,10.941333,2.5000
22408,163.69,29,21,5.456333,1.3810
22871,163.35,25,11,6.534000,2.2727
35810B,163.30,29,19,5.443333,1.5263
16207A,163.10,36,5,4.530556,7.2000
21100,162.21,28,8,5.793214,3.5000
84683,162.20,14,7,11.585714,2.0000
85145,162.18,14,13,10.812000,1.0769
21369,161.49,16,13,10.093125,1.2308
23305,159.90,9,9,17.766667,1.0000
22929,159.84,14,13,10.656000,1.0769
84247G,158.63,32,18,4.957188,1.7778
90013C,158.08,28,5,5.645714,5.6000
17038,158.06,34,19,4.648824,1.7895
84507C,157.88,30,12,4.933750,2.5000
90134,157.50,45,1,3.500000,45.0000
84508C,157.50,26,15,5.833333,1.7333
23417,157.50,27,22,5.625000,1.2273
84882,157.34,18,13,8.741111,1.3846
35649,156.85,36,6,4.239189,6.0000
23468,156.75,11,11,14.250000,1.0000
84673B,156.63,66,32,2.373182,2.0625
22353,155.55,27,24,5.555357,1.1250
90014B,155.43,16,8,9.714375,2.0000
44234,155.40,34,18,4.089474,1.8889
23496,154.52,31,22,4.984516,1.4091
84827,154.39,14,12,8.577222,1.1667
21614,153.29,11,8,13.935455,1.3750
21145,152.50,10,9,15.250000,1.1111
90198B,152.40,17,12,8.964706,1.4167
84877D,152.18,21,12,6.917273,1.7500
72128,152.05,36,29,4.223611,1.2414
84595E,151.39,24,9,6.307917,2.6667
90209A,151.20,5,3,30.240000,1.6667
21401,151.19,82,49,1.821566,1.6735
22415,151.05,14,14,10.789286,1.0000
85135A,151.05,11,7,13.731818,1.5714
22874,150.81,21,11,6.855000,1.9091
85027L,150.75,20,18,7.537500,1.1111
DCGSSB,150.55,11,1,13.686364,11.0000
21738,150.48,23,18,5.573333,1.2778
90013B,149.41,31,1,4.819677,31.0000
46000R,149.35,38,23,3.930263,1.6522
21117,149.25,14,11,8.779412,1.2727
22875,149.09,25,15,5.963600,1.6667
90185D,148.63,11,8,13.511818,1.3750
84576,148.32,19,9,7.806316,2.1111
21486,147.88,12,5,12.323333,2.4000
84688,147.82,17,8,8.212222,2.1250
82011B,146.85,21,12,6.992857,1.7500
22868,146.60,20,11,6.980952,1.8182
22886,146.43,25,9,5.857200,2.7778
84870C,146.05,28,11,5.216071,2.5455
90116,145.52,45,4,3.233778,11.2500
22873,145.50,26,13,5.596154,2.0000
47343A,145.17,15,14,9.678000,1.0714
DCGSSG,144.43,13,1,11.110000,13.0000
20757,144.29,33,31,4.008056,1.0645
21368,144.03,33,26,4.236176,1.2692
84192,143.75,25,19,5.133929,1.3158
21082,143.44,26,1,5.516923,26.0000
20837,142.47,15,14,9.498000,1.0714
84870B,142.33,26,10,5.474231,2.6000
22033,141.95,23,21,6.171739,1.0952
20774,141.24,48,22,2.882449,2.1818
20661,141.15,33,4,4.277273,8.2500
90164B,140.98,16,8,8.811250,2.0000
90191,140.06,11,8,12.732727,1.3750
84744,140.02,20,18,7.001000,1.1111
20785,139.86,6,5,23.310000,1.2000
22876,138.81,20,12,6.940500,1.6667
75011,138.76,12,9,11.563333,1.3333
35922,138.60,11,11,12.600000,1.0000
84865,138.48,15,9,8.655000,1.6667
23304,138.45,9,9,15.383333,1.0000
20758,137.70,43,36,2.993478,1.1944
90181B,137.63,14,1,9.830714,14.0000
21637,136.25,7,7,19.464286,1.0000
22877,136.16,20,14,6.808000,1.4286
21736,136.05,8,6,15.116667,1.3333
85071A,134.83,112,79,1.172435,1.4177
21459,134.78,20,18,6.418095,1.1111
90073,134.70,18,5,7.483333,3.6000
90115,134.53,31,1,4.339677,31.0000
21943,134.49,50,8,2.689800,6.2500
47518F,134.37,33,20,4.071818,1.6500
90028,134.16,14,2,9.582857,7.0000
46000U,133.75,27,17,4.953704,1.5882
72130,133.34,27,21,4.762143,1.2857
37479P,132.93,34,16,3.592703,2.1250
20823,132.72,9,7,13.272000,1.2857
62096A,132.50,9,8,14.722222,1.1250
21518,132.44,39,17,3.395897,2.2941
90210D,132.05,9,5,14.672222,1.8000
35921,131.98,24,11,5.499167,2.1818
20836,131.14,18,14,7.285556,1.2857
90164A,130.67,15,7,8.711333,2.1429
90210C,130.51,11,6,11.864545,1.8333
37467,130.27,20,12,6.513500,1.6667
84508B,130.05,32,23,3.940909,1.3913
90000D,129.85,14,5,9.275000,2.8000
21281,129.63,15,7,8.642000,2.1429
72799C,129.47,19,18,6.814211,1.0556
23463,129.39,8,8,16.173750,1.0000
21400,128.63,72,43,1.786528,1.6744
20826,128.40,10,8,12.840000,1.2500
85118,128.27,13,6,9.162143,2.1667
84846A,128.14,14,10,8.542667,1.4000
79191B,128.10,31,24,4.132258,1.2917
16054,127.56,34,29,3.751765,1.1724
90180A,127.24,10,6,12.724000,1.6667
85130A,127.05,11,11,11.550000,1.0000
79190D,126.98,47,17,2.701702,2.7647
22887,126.78,23,9,5.512174,2.5556
23303,126.75,6,6,21.125000,1.0000
23578,125.72,14,12,8.980000,1.1667
84799,125.32,12,10,9.640000,1.2000
84800S,125.07,10,9,11.370000,1.1111
22888,124.98,21,8,5.951429,2.6250
84228,123.67,29,17,4.264483,1.7059
21420,123.66,19,13,5.888571,1.4615
23477,123.47,13,9,9.497692,1.4444
37343,123.30,14,9,8.807143,1.5556
90195A,122.84,11,8,11.167273,1.3750
85086A,122.08,53,9,2.303396,5.8889
90129B,121.38,20,7,6.069000,2.8571
20845,120.65,11,7,10.968182,1.5714
90170,120.53,38,7,3.171842,5.4286
90173,120.34,18,4,6.685556,4.5000
23467,120.08,11,6,10.916364,1.8333
35972,120.00,18,15,6.315789,1.2000
90161A,119.91,21,7,5.710000,3.0000
21331,119.88,8,8,14.985000,1.0000
84569B,119.65,21,12,5.438636,1.7500
90124B,119.53,11,4,10.866364,2.7500
21344,119.44,7,6,17.062857,1.1667
90122C,119.23,11,4,10.839091,2.7500
35638B,119.19,5,5,23.838000,1.0000
10080,119.09,24,20,4.962083,1.2000
21032,119.03,30,14,3.839677,2.1429
84709B,119.00,12,12,9.916667,1.0000
21095,118.73,16,10,7.420625,1.6000
84507B,118.73,23,11,5.162174,2.0909
84906,118.34,15,10,7.889333,1.5000
90184A,117.73,9,5,13.081111,1.8000
21814,117.57,16,12,6.187895,1.3333
90208,117.40,38,5,3.089474,7.6000
84741C,117.00,16,15,7.312500,1.0667
23151,116.82,21,19,5.310000,1.1053
72780,116.45,20,18,5.822500,1.1111
23185,116.30,31,27,3.524242,1.1481
37333,116.19,20,10,5.809500,2.0000
72812,116.06,11,4,10.550909,2.7500
51020A,115.75,20,17,5.787500,1.1765
16052,115.30,14,6,8.235714,2.3333
90130B,113.97,31,4,3.676452,7.7500
90199C,113.94,11,8,7.596000,1.3750
22125,113.71,4,2,28.427500,2.0000
84457,113.41,26,22,4.050357,1.1818
47503H,112.81,39,31,2.623488,1.2581
84925F,112.48,15,15,7.030000,1.0000
90096,112.21,27,4,4.155926,6.7500
47351B,112.10,10,7,11.210000,1.4286
21678,111.86,32,17,3.495625,1.8824
90214A,111.66,56,6,1.993929,9.3333
84809A,111.30,10,6,11.130000,1.6667
90036E,110.95,11,5,10.086364,2.2000
21349,110.70,15,8,7.380000,1.8750
90125D,110.03,19,4,5.791053,4.7500
20731,109.96,19,9,5.787368,2.1111
85167B,109.94,10,8,10.994000,1.2500
84616,109.89,10,7,9.990000,1.4286
21769,109.89,3,3,36.630000,1.0000
21278,109.65,9,8,9.968182,1.1250
90124C,109.54,8,5,13.692500,1.6000
90122A,109.48,14,4,7.298667,3.5000
90058A,109.44,8,7,13.680000,1.1429
85096,109.23,18,11,5.748947,1.6364
84629,109.17,12,11,9.097500,1.0909
20894,108.71,15,10,7.247333,1.5000
21372,107.75,33,19,3.265152,1.7368
35916C,107.72,21,6,5.129524,3.5000
17090A,107.45,10,9,10.745000,1.1111
85129C,107.31,15,9,7.154000,1.6667
21904,107.10,24,22,4.119231,1.0909
23626,107.07,16,1,6.691875,16.0000
35818P,106.97,19,16,5.348500,1.1875
35819B,106.81,27,20,3.337813,1.3500
90125A,106.24,10,5,10.624000,2.0000
20657,105.91,33,21,3.209394,1.5714
90016A,105.71,7,5,15.101429,1.4000
90185A,105.53,14,6,7.537857,2.3333
84661C,104.84,14,6,7.488571,2.3333
90003C,104.84,25,6,4.193600,4.1667
35920,104.84,16,12,6.552500,1.3333
90070,104.79,15,4,6.986000,3.7500
17084P,104.44,39,13,2.677949,3.0000
20796,103.94,9,9,11.548889,1.0000
79144B,103.65,53,15,1.919444,3.5333
85232B,103.20,16,9,4.690909,1.7778
90032,103.13,8,5,12.891250,1.6000
84989a,102.91,44,17,2.286889,2.5882
22879,102.46,16,7,6.403750,2.2857
90063A,102.00,8,8,12.750000,1.0000
20701,100.97,20,4,5.048500,5.0000
16033,100.80,5,5,20.160000,1.0000
35911B,100.76,15,5,6.717333,3.0000
22407,100.53,24,18,4.021200,1.3333
20795,100.45,12,7,7.726923,1.7143
90010B,100.09,8,4,12.511250,2.0000
22828,99.90,7,7,14.271429,1.0000
21761,99.90,11,11,9.081818,1.0000
90081C,99.60,15,7,6.640000,2.1429
23611,99.60,16,1,6.225000,16.0000
90183A,99.54,24,6,4.147500,4.0000
17091A,99.29,27,20,3.546071,1.3500
23464,99.18,8,7,12.397500,1.1429
84898F,98.63,21,16,4.696667,1.3125
79144C,98.54,51,6,1.895000,8.5000
84723,97.95,6,5,16.325000,1.2000
90003D,97.26,17,8,5.721176,2.1250
47369B,97.13,22,4,4.415000,5.5000
84806A,96.89,11,11,8.808182,1.0000
84801A,96.60,7,6,13.800000,1.1667
90019B,96.52,18,3,5.362222,6.0000
82613A,96.09,20,14,4.575714,1.4286
90146,95.35,7,4,13.621429,1.7500
90036D,95.35,5,5,19.070000,1.0000
20653,95.18,33,6,2.884242,5.5000
84527,95.10,8,7,11.887500,1.1429
84666,94.80,5,5,18.960000,1.0000
21722,94.68,37,15,2.558919,2.4667
22039,94.50,8,6,11.812500,1.3333
90133,94.43,13,4,7.263846,3.2500
47369A,93.19,20,7,4.659500,2.8571
20773,92.40,25,22,3.553846,1.1364
90018B,92.28,17,6,5.428235,2.8333
35933,92.21,22,16,4.191364,1.3750
82615,91.80,1,1,91.800000,1.0000
90030C,91.70,11,9,8.336364,1.2222
90175B,91.68,9,1,10.186667,9.0000
20662,90.42,20,5,4.521000,4.0000
85230F,90.34,13,12,6.949231,1.0833
90163A,90.32,9,3,10.035556,3.0000
23574,90.00,16,10,5.294118,1.6000
21690,90.00,9,7,8.181818,1.2857
72051S,89.95,15,6,5.621875,2.5000
35833P,89.72,23,9,3.738333,2.5556
84461,89.25,15,13,5.950000,1.1538
90123A,89.12,9,9,9.902222,1.0000
84984A,88.35,6,4,14.725000,1.5000
90166,88.04,15,5,5.869333,3.0000
90129F,88.03,16,6,5.501875,2.6667
20898,88.03,15,5,5.501875,3.0000
84531B,87.56,30,25,2.824516,1.2000
23442,87.36,7,7,8.736000,1.0000
20869,86.76,29,18,2.892000,1.6111
23614,86.58,11,1,7.870909,11.0000
84306,86.30,11,3,7.845455,3.6667
21370,85.84,9,8,9.537778,1.1250
79403,85.52,15,10,5.701333,1.5000
75172,85.31,9,9,9.478889,1.0000
16169K,84.00,9,9,9.333333,1.0000
90204,83.46,19,9,4.392632,2.1111
90072,83.42,14,3,5.958571,4.6667
90123C,83.29,6,6,13.881667,1.0000
90129A,82.98,20,4,4.149000,5.0000
90101,82.77,18,4,4.598333,4.5000
35637C,82.58,9,8,9.175556,1.1250
35638A,82.10,5,5,16.420000,1.0000
35968,82.10,21,15,3.909524,1.4000
16049,82.08,7,6,11.725714,1.1667
21226,81.80,20,5,3.895238,4.0000
20664,81.66,19,4,4.297895,4.7500
85023B,81.60,14,12,5.440000,1.1667
20941,81.28,22,15,3.533913,1.4667
71496A,80.96,12,6,6.746667,2.0000
21038,80.85,25,21,3.234000,1.1905
90175C,80.55,6,6,13.425000,1.0000
84249A,80.46,29,13,2.774483,2.2308
21275,79.92,16,11,4.701176,1.4545
90196A,79.92,5,5,15.984000,1.0000
90178A,79.92,8,7,9.990000,1.1429
90129C,79.76,16,7,4.985000,2.2857
90124A,79.66,6,5,13.276667,1.2000
84984B,79.05,5,4,15.810000,1.2500
72811,78.93,8,7,9.866250,1.1429
20901,78.78,16,3,4.634118,5.3333
84847,78.75,13,10,5.625000,1.3000
90039D,78.69,9,3,8.743333,3.0000
37479B,78.09,24,17,3.253750,1.4118
90000A,77.91,8,7,9.738750,1.1429
90086,77.79,28,6,2.778214,4.6667
90129E,77.04,14,2,5.502857,7.0000
90162B,76.70,11,7,6.972727,1.5714
84531A,76.69,31,25,2.396563,1.2400
35916B,76.68,33,2,2.323636,16.5000
46000P,76.50,6,6,12.750000,1.0000
90099,76.38,17,13,4.492941,1.3077
90063B,76.32,6,6,12.720000,1.0000
16207B,76.14,20,4,3.807000,5.0000
84927E,75.96,15,11,4.747500,1.3636
21946,75.35,25,9,3.014000,2.7778
90022,75.20,21,5,3.580952,4.2000
21413,75.02,17,9,4.412941,1.8889
84251G,74.70,53,16,1.409434,3.3125
17012E,74.64,10,4,6.785455,2.5000
85198,74.58,10,7,7.458000,1.4286
21087,74.57,18,11,4.142778,1.6364
90081A,74.25,8,7,9.281250,1.1429
85197,73.50,22,19,3.195652,1.1579
84881,73.49,8,6,9.186250,1.3333
90214C,72.77,33,8,2.205152,4.1250
90103,72.66,16,3,4.541250,5.3333
84231,72.63,20,14,3.458571,1.4286
20960,72.49,10,1,7.249000,10.0000
72801G,72.46,14,10,4.830667,1.4000
85049B,72.42,18,14,4.023333,1.2857
90030A,72.00,7,7,10.285714,1.0000
90108,71.46,13,7,5.496923,1.8571
90036C,71.40,5,3,14.280000,1.6667
17014A,71.19,9,8,7.910000,1.1250
90003E,71.11,15,3,4.740667,5.0000
20933,71.05,10,10,7.105000,1.0000
90214S,71.00,41,6,1.731707,6.8333
90211A,70.97,8,4,8.871250,2.0000
47589,70.85,5,4,14.170000,1.2500
51020B,70.28,17,14,4.134118,1.2143
85026B,70.27,11,10,6.388182,1.1000
90051,70.16,7,4,10.022857,1.7500
84927A,70.06,20,13,3.503000,1.5385
16161G,70.00,22,22,3.181818,1.0000
85067,69.93,7,6,9.990000,1.1667
84816,69.93,12,11,4.370625,1.0909
90148,69.93,7,6,7.770000,1.1667
16020C,69.90,19,2,3.678947,9.5000
DCGS00,69.88,21,1,3.327619,21.0000
90125C,69.85,7,3,9.978571,2.3333
46126A,69.84,9,6,7.760000,1.5000
81952V,69.73,24,22,2.582593,1.0909
90199A,69.63,6,4,11.605000,1.5000
84549,69.38,7,4,9.911429,1.7500
20798,69.00,7,7,9.857143,1.0000
90019C,68.73,11,4,6.248182,2.7500
85188B,68.70,11,9,6.245455,1.2222
84251B,68.50,55,13,1.245455,4.2308
90151,68.00,4,2,17.000000,2.0000
90194,67.87,10,7,6.787000,1.4286
90000B,67.83,7,3,9.690000,2.3333
90155,67.62,7,5,9.660000,1.4000
84874B,67.51,15,8,4.500667,1.8750
82011A,67.50,12,9,5.625000,1.3333
35916A,67.39,30,4,2.246333,7.5000
90144,67.36,14,4,4.811429,3.5000
37444A,67.13,21,10,2.918696,2.1000
84859B,66.76,11,11,5.563333,1.0000
90040B,66.70,11,3,6.063636,3.6667
35819P,66.55,8,8,8.318750,1.0000
84686,66.39,10,8,6.639000,1.2500
17011F,66.36,8,7,8.295000,1.1429
20663,66.26,20,4,3.313000,5.0000
85008,65.94,11,8,5.994545,1.3750
20980,65.66,22,12,2.984545,1.8333
21031,65.49,19,10,3.274500,1.9000
90214L,65.04,37,5,1.757838,7.4000
84247N,64.90,18,16,3.605556,1.1250
90174,64.82,22,5,2.818261,4.4000
20835,64.77,8,8,8.096250,1.0000
90059A,64.63,28,2,2.308214,14.0000
90186B,64.58,15,7,4.305333,2.1429
90082D,64.38,6,5,9.197143,1.2000
90036F,64.08,5,2,12.816000,2.5000
90181A,64.04,7,2,9.148571,3.5000
21692,63.75,9,8,6.375000,1.1250
84875D,63.75,9,9,7.083333,1.0000
84673A,63.72,43,22,1.448182,1.9545
72133,63.51,16,12,3.735882,1.3333
35815P,63.28,8,6,7.910000,1.3333
62094B,63.21,9,3,7.023333,3.0000
90141A,63.11,10,3,6.311000,3.3333
22145,63.00,3,2,21.000000,1.5000
40046A,62.50,7,7,8.928571,1.0000
84760S,62.35,9,9,6.235000,1.0000
84247L,62.06,20,9,3.103000,2.2222
20848,61.95,8,7,7.743750,1.1429
90210B,61.56,7,7,8.794286,1.0000
90087,61.46,25,5,2.458400,5.0000
16151A,61.25,4,4,15.312500,1.0000
90183B,61.08,17,1,3.592941,17.0000
71495B,61.05,8,5,7.631250,1.6000
90065A,60.75,4,4,12.150000,1.0000
90214K,60.70,38,7,1.597368,5.4286
84984D,60.45,4,3,15.112500,1.3333
84805A,60.00,5,4,12.000000,1.2500
21763,59.94,7,5,8.562857,1.4000
90031,59.89,7,6,8.555714,1.1667
90206A,59.80,9,3,6.644444,3.0000
23629,59.76,10,1,5.976000,10.0000
84452,59.50,18,15,3.305556,1.2000
21910,59.40,9,9,6.600000,1.0000
90118,59.34,20,2,2.967000,10.0000
79071B,59.00,12,11,4.916667,1.0909
90185B,58.77,13,4,4.197857,3.2500
90098,58.65,11,10,5.331818,1.1000
20760,58.65,22,19,2.550000,1.1579
72134,58.62,11,7,5.329091,1.5714
90177C,58.53,15,4,3.902000,3.7500
90190C,58.43,19,5,3.075263,3.8000
84877A,58.16,5,2,11.632000,2.5000
71406C,57.96,21,13,2.760000,1.6154
16046,57.80,15,14,3.211111,1.0714
90210A,57.55,10,4,5.755000,2.5000
84466,57.50,11,9,5.227273,1.2222
84597C,57.50,15,12,3.833333,1.2500
85006,57.25,10,10,5.725000,1.0000
90214J,57.21,41,4,1.395366,10.2500
21460,56.78,11,10,5.161818,1.1000
90199B,56.59,8,2,7.073750,4.0000
44236,56.52,8,7,6.280000,1.1429
47341B,56.25,11,11,5.113636,1.0000
90038A,56.15,10,2,5.615000,5.0000
90177D,55.83,15,6,3.722000,2.5000
21777,55.65,9,6,5.565000,1.5000
85160B,55.32,17,16,3.073333,1.0625
90023,55.02,9,3,6.113333,3.0000
90071,54.62,33,2,1.655152,16.5000
72132,54.60,12,9,4.550000,1.3333
84750B,54.60,14,13,3.900000,1.0769
21336,54.57,10,4,5.457000,2.5000
90040C,54.42,10,4,5.442000,2.5000
20759,54.40,21,18,2.590476,1.1667
90040A,54.29,5,3,10.858000,1.6667
84534B,54.04,16,6,3.377500,2.6667
84251C,53.88,40,3,1.347000,13.3333
84985A,53.65,19,15,2.554762,1.2667
20851,53.55,8,6,6.693750,1.3333
20756,53.55,23,21,2.328261,1.0952
90012A,53.55,6,3,8.925000,2.0000
20697,53.55,11,9,4.119231,1.2222
